id,provider_id,provider_name,state_id,county_id,source_url,source_host,clue_page_type,clue_field,current_status,decision,clue_page_url,clue_value,clue_text,review_notes,reviewed_by
prov-acc-review__tx-clinic-uth-autism__program_overview__requirements,tx-clinic-uth-autism,UT Health Houston Center for Autism and Developmental Disabilities,texas,harris-tx,https://www.uth.edu,uth.edu,program_overview,requirements,queued,,,,,"Seeded review task for UT Health Houston Center for Autism and Developmental Disabilities. Check the main program page for language, referral, family-support, and intake or eligibility instructions. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__accessibility_page__asl_available,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,accessibility_page,asl_available,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check official accessibility or interpreter pages for language access, ASL, wheelchair, and patient-access statements that plausibly apply to clinic visits. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__accessibility_page__interpreter_available,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,accessibility_page,interpreter_available,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check official accessibility or interpreter pages for language access, ASL, wheelchair, and patient-access statements that plausibly apply to clinic visits. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__accessibility_page__wheelchair_accessible,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,accessibility_page,wheelchair_accessible,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check official accessibility or interpreter pages for language access, ASL, wheelchair, and patient-access statements that plausibly apply to clinic visits. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__appointment_page__referral_url,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,appointment_page,referral_url,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check scheduling and referral pages for interpreter requests, telehealth, appointment-required, and referral-required wording. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__appointment_page__requirements,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,appointment_page,requirements,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check scheduling and referral pages for interpreter requests, telehealth, appointment-required, and referral-required wording. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__appointment_page__virtual_services,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,appointment_page,virtual_services,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check scheduling and referral pages for interpreter requests, telehealth, appointment-required, and referral-required wording. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__contact_page__interpreter_available,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,contact_page,interpreter_available,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check for explicit languages, multilingual phone lines, interpreter wording, and contact-form language choices. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__contact_page__languages,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,contact_page,languages,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check for explicit languages, multilingual phone lines, interpreter wording, and contact-form language choices. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__contact_page__next_step_type,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,contact_page,next_step_type,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check for explicit languages, multilingual phone lines, interpreter wording, and contact-form language choices. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__faq_page__accessibility_notes,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,faq_page,accessibility_notes,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check FAQ or family-support pages for explicit telehealth, language, or support-service wording. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__patient_services__accessibility_notes,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,patient_services,accessibility_notes,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check patient services or patient info pages for transportation, accessibility, interpreter, and family-support notes. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__patient_services__home_visits,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,patient_services,home_visits,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check patient services or patient info pages for transportation, accessibility, interpreter, and family-support notes. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__patient_services__transportation_help,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,patient_services,transportation_help,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check patient services or patient info pages for transportation, accessibility, interpreter, and family-support notes. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__patient_services__wheelchair_accessible,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,patient_services,wheelchair_accessible,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check patient services or patient info pages for transportation, accessibility, interpreter, and family-support notes. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__program_overview__application_url,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,program_overview,application_url,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check the main program page for language, referral, family-support, and intake or eligibility instructions. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
prov-acc-review__tx-clinic-utsw-cadd__program_overview__in_person_services,tx-clinic-utsw-cadd,UT Southwestern Center for Autism and Developmental Disabilities (CADD),texas,dallas-tx,https://www.utsouthwestern.edu,utsouthwestern.edu,program_overview,in_person_services,queued,,,,,"Seeded review task for UT Southwestern Center for Autism and Developmental Disabilities (CADD). Check the main program page for language, referral, family-support, and intake or eligibility instructions. Do not promote without explicit first-party evidence captured in clue text or clue page URL.",
