id,url,domain,family,stateId,targetTable,sourceName,scrapeLane,launchNeedClass,crawlMethod,ledgerStatus,firstPartyMode,priority,sourceArtifacts,whyNeeded,currentEvidence,doNotScrapeReason
launch-url-02879,https://dodd.ohio.gov/your-family/waivers-and-services/individual-options-waiver,dodd.ohio.gov,programs_benefits,ohio,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02880,https://dodd.ohio.gov/your-family/waivers-and-services/level-one-waiver,dodd.ohio.gov,programs_benefits,ohio,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02881,https://dodd.ohio.gov/your-family/waivers-and-services/self-waiver,dodd.ohio.gov,programs_benefits,ohio,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02882,https://education.ohio.gov/Topics/Special-Education,education.ohio.gov,programs_benefits,ohio,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,1,ca_disability_navigator.db; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/scrape-now-only-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02883,https://medicaid.ohio.gov/,medicaid.ohio.gov,programs_benefits,ohio,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,1,ca_disability_navigator.db; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/scrape-now-only-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02884,https://medicaid.ohio.gov/families-and-individuals/coverage/health-care-programs/healthy-start,medicaid.ohio.gov,programs_benefits,ohio,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02885,https://ohioearlyintervention.org/,ohioearlyintervention.org,programs_benefits,ohio,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02886,https://ood.ohio.gov/,ood.ohio.gov,programs_benefits,ohio,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02887,https://www.ssa.gov/benefits/disability/apply-child.html,ssa.gov,programs_benefits,ohio,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02888,https://www.stableaccount.com/,stableaccount.com,programs_benefits,ohio,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02889,https://www.ablenrc.org/,ablenrc.org,programs_benefits,oklahoma,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02890,https://www.ed.gov/,ed.gov,programs_benefits,oklahoma,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02891,https://oklahoma.gov/ohca,oklahoma.gov,programs_benefits,oklahoma,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02892,https://oklahoma.gov/okdhs/services/dds,oklahoma.gov,programs_benefits,oklahoma,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02893,https://oklahoma.gov/okdhs/services/dds/hcbs/eligibility.html,oklahoma.gov,programs_benefits,oklahoma,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02894,https://www.ssa.gov/,ssa.gov,programs_benefits,oklahoma,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02895,https://www.ablenrc.org/,ablenrc.org,programs_benefits,oregon,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02896,https://www.ed.gov/,ed.gov,programs_benefits,oregon,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02897,https://www.oregon.gov/odhs/dds,oregon.gov,programs_benefits,oregon,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02898,https://www.oregon.gov/odhs/dds/hcbs/eligibility,oregon.gov,programs_benefits,oregon,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02899,https://www.oregon.gov/oha,oregon.gov,programs_benefits,oregon,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02900,https://www.ssa.gov/,ssa.gov,programs_benefits,oregon,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02901,https://www.compass.state.pa.us/,compass.state.pa.us,programs_benefits,pennsylvania,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02902,https://www.dhs.pa.gov/CHIP/Pages/CHIP.aspx,dhs.pa.gov,programs_benefits,pennsylvania,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02903,https://www.dhs.pa.gov/Services/Children/Pages/Early-Intervention.aspx,dhs.pa.gov,programs_benefits,pennsylvania,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02904,https://www.dhs.pa.gov/Services/Disabilities-Aging/Pages/ODP-Waivers.aspx,dhs.pa.gov,programs_benefits,pennsylvania,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02905,https://www.dhs.pa.gov/Services/Disabilities-Aging/Pages/OVR.aspx,dhs.pa.gov,programs_benefits,pennsylvania,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02906,https://www.education.pa.gov/K-12/Special%20Education/Pages/default.aspx,education.pa.gov,programs_benefits,pennsylvania,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,1,ca_disability_navigator.db; docs/generated/master-source-target-ledger-2026-06-19.json; docs/generated/scrape-now-only-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02907,https://www.paable.gov/,paable.gov,programs_benefits,pennsylvania,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02908,https://www.ssa.gov/benefits/disability/apply-child.html,ssa.gov,programs_benefits,pennsylvania,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02909,https://www.ablenrc.org/,ablenrc.org,programs_benefits,rhode-island,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db; docs/generated/db-discovered-source-targets-2026-06-18.json,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02910,https://bhddh.ri.gov/developmental-disabilities,bhddh.ri.gov,programs_benefits,rhode-island,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
launch-url-02911,https://bhddh.ri.gov/developmental-disabilities/hcbs/eligibility,bhddh.ri.gov,programs_benefits,rhode-island,programs,programs.official_source_url,live_refresh_candidate,live_refresh_candidate,,live_refresh_candidate,,0,ca_disability_navigator.db,Existing live DB source URL that may need refresh or validation before launch.,,
