id,stateId,stateCode,sourceName,sourceUrl,targetTable,gapFamily,serviceTags,sourceFamily,crawlMethod,ledgerStatus,firstPartyMode,expectedExtractionFields,whyNeeded,promotionRule,evidenceUrl
virginia-rsa-vr-state-slice,virginia,VA,Virginia VR agency via RSA,https://rsa.ed.gov/about/states,programs,jobs_vocational,vocational_rehab|transition,official_government_vr,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, phone, website",Extract Virginia VR routing from the RSA state agency directory.,Discovery or staging only until extracted rows pass public-safe validation.,https://rsa.ed.gov/about/states
virginia-at3-state-slice,virginia,VA,Virginia AT program via AT3,https://at3center.net/state-at-programs,nonprofit_organizations,goods_supplies,supplies|home_mods,authoritative_assistive_technology_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"program_name, phone, website, services","Extract Virginia assistive technology, equipment loan, reuse, and financing support.",Discovery or staging only until extracted rows pass public-safe validation.,https://at3center.net/state-at-programs/
virginia-hud-pha-state-slice,virginia,VA,Virginia housing agencies via HUD,https://www.hud.gov/program_offices/public_indian_housing/pha/contacts,nonprofit_organizations,housing,housing,official_government_housing,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, city, phone, website",Extract Virginia public housing agency contacts.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.hud.gov/program_offices/public_indian_housing/pha/contacts
virginia-legal-lsc-state-slice,virginia,VA,Virginia legal aid via LSC,https://www.lsc.gov/about-lsc/what-legal-aid/get-legal-help,nonprofit_organizations,legal_aid,legal_aid|appeals,authoritative_legal_aid_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"organization_name, service_area, phone, website",Extract Virginia civil legal-aid organizations.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.lsc.gov/about-lsc/what-legal-aid/get-legal-help
virginia-advocates-ndrn-state-slice,virginia,VA,Virginia protection and advocacy via NDRN,https://www.ndrn.org/about/ndrn-member-agencies,iep_advocates,advocates_legal,legal_aid|iep_advocacy|appeals,authoritative_protection_advocacy_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, phone, website, service_area",Extract Virginia protection and advocacy agency contacts from the NDRN member directory.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.ndrn.org/about/ndrn-member-agencies/
virginia-advocates-parent-center-state-slice,virginia,VA,Virginia parent center via Parent Center Hub,https://www.parentcenterhub.org/find-your-center,iep_advocates,advocates_legal,iep_advocacy|special_education|appeals,authoritative_parent_center_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"center_name, phone, website, service_area",Extract Virginia parent training and information center contacts from Parent Center Hub.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.parentcenterhub.org/find-your-center/
washington-rsa-vr-state-slice,washington,WA,Washington VR agency via RSA,https://rsa.ed.gov/about/states,programs,jobs_vocational,vocational_rehab|transition,official_government_vr,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, phone, website",Extract Washington VR routing from the RSA state agency directory.,Discovery or staging only until extracted rows pass public-safe validation.,https://rsa.ed.gov/about/states
washington-at3-state-slice,washington,WA,Washington AT program via AT3,https://at3center.net/state-at-programs,nonprofit_organizations,goods_supplies,supplies|home_mods,authoritative_assistive_technology_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"program_name, phone, website, services","Extract Washington assistive technology, equipment loan, reuse, and financing support.",Discovery or staging only until extracted rows pass public-safe validation.,https://at3center.net/state-at-programs/
washington-hud-pha-state-slice,washington,WA,Washington housing agencies via HUD,https://www.hud.gov/program_offices/public_indian_housing/pha/contacts,nonprofit_organizations,housing,housing,official_government_housing,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, city, phone, website",Extract Washington public housing agency contacts.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.hud.gov/program_offices/public_indian_housing/pha/contacts
washington-legal-lsc-state-slice,washington,WA,Washington legal aid via LSC,https://www.lsc.gov/about-lsc/what-legal-aid/get-legal-help,nonprofit_organizations,legal_aid,legal_aid|appeals,authoritative_legal_aid_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"organization_name, service_area, phone, website",Extract Washington civil legal-aid organizations.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.lsc.gov/about-lsc/what-legal-aid/get-legal-help
washington-advocates-ndrn-state-slice,washington,WA,Washington protection and advocacy via NDRN,https://www.ndrn.org/about/ndrn-member-agencies,iep_advocates,advocates_legal,legal_aid|iep_advocacy|appeals,authoritative_protection_advocacy_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, phone, website, service_area",Extract Washington protection and advocacy agency contacts from the NDRN member directory.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.ndrn.org/about/ndrn-member-agencies/
washington-advocates-parent-center-state-slice,washington,WA,Washington parent center via Parent Center Hub,https://www.parentcenterhub.org/find-your-center,iep_advocates,advocates_legal,iep_advocacy|special_education|appeals,authoritative_parent_center_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"center_name, phone, website, service_area",Extract Washington parent training and information center contacts from Parent Center Hub.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.parentcenterhub.org/find-your-center/
west-virginia-rsa-vr-state-slice,west-virginia,WV,West Virginia VR agency via RSA,https://rsa.ed.gov/about/states,programs,jobs_vocational,vocational_rehab|transition,official_government_vr,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, phone, website",Extract West Virginia VR routing from the RSA state agency directory.,Discovery or staging only until extracted rows pass public-safe validation.,https://rsa.ed.gov/about/states
west-virginia-at3-state-slice,west-virginia,WV,West Virginia AT program via AT3,https://at3center.net/state-at-programs,nonprofit_organizations,goods_supplies,supplies|home_mods,authoritative_assistive_technology_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"program_name, phone, website, services","Extract West Virginia assistive technology, equipment loan, reuse, and financing support.",Discovery or staging only until extracted rows pass public-safe validation.,https://at3center.net/state-at-programs/
west-virginia-hud-pha-state-slice,west-virginia,WV,West Virginia housing agencies via HUD,https://www.hud.gov/program_offices/public_indian_housing/pha/contacts,nonprofit_organizations,housing,housing,official_government_housing,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, city, phone, website",Extract West Virginia public housing agency contacts.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.hud.gov/program_offices/public_indian_housing/pha/contacts
west-virginia-legal-lsc-state-slice,west-virginia,WV,West Virginia legal aid via LSC,https://www.lsc.gov/about-lsc/what-legal-aid/get-legal-help,nonprofit_organizations,legal_aid,legal_aid|appeals,authoritative_legal_aid_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"organization_name, service_area, phone, website",Extract West Virginia civil legal-aid organizations.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.lsc.gov/about-lsc/what-legal-aid/get-legal-help
west-virginia-advocates-ndrn-state-slice,west-virginia,WV,West Virginia protection and advocacy via NDRN,https://www.ndrn.org/about/ndrn-member-agencies,iep_advocates,advocates_legal,legal_aid|iep_advocacy|appeals,authoritative_protection_advocacy_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, phone, website, service_area",Extract West Virginia protection and advocacy agency contacts from the NDRN member directory.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.ndrn.org/about/ndrn-member-agencies/
west-virginia-advocates-parent-center-state-slice,west-virginia,WV,West Virginia parent center via Parent Center Hub,https://www.parentcenterhub.org/find-your-center,iep_advocates,advocates_legal,iep_advocacy|special_education|appeals,authoritative_parent_center_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"center_name, phone, website, service_area",Extract West Virginia parent training and information center contacts from Parent Center Hub.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.parentcenterhub.org/find-your-center/
wisconsin-rsa-vr-state-slice,wisconsin,WI,Wisconsin VR agency via RSA,https://rsa.ed.gov/about/states,programs,jobs_vocational,vocational_rehab|transition,official_government_vr,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, phone, website",Extract Wisconsin VR routing from the RSA state agency directory.,Discovery or staging only until extracted rows pass public-safe validation.,https://rsa.ed.gov/about/states
wisconsin-at3-state-slice,wisconsin,WI,Wisconsin AT program via AT3,https://at3center.net/state-at-programs,nonprofit_organizations,goods_supplies,supplies|home_mods,authoritative_assistive_technology_directory,static_fetch,ready_lightweight,official_or_authoritative_directory,"program_name, phone, website, services","Extract Wisconsin assistive technology, equipment loan, reuse, and financing support.",Discovery or staging only until extracted rows pass public-safe validation.,https://at3center.net/state-at-programs/
wisconsin-hud-pha-state-slice,wisconsin,WI,Wisconsin housing agencies via HUD,https://www.hud.gov/program_offices/public_indian_housing/pha/contacts,nonprofit_organizations,housing,housing,official_government_housing,static_fetch,ready_lightweight,official_or_authoritative_directory,"agency_name, city, phone, website",Extract Wisconsin public housing agency contacts.,Discovery or staging only until extracted rows pass public-safe validation.,https://www.hud.gov/program_offices/public_indian_housing/pha/contacts
